type,genre,words
communication-log,EDF5,やべえぞ。赤いのは絶対に強い！
communication-log,EDF5,赤い怪物のデータが必要です。赤い怪物を攻撃してください
communication-log,EDF5,歩兵は対空ミサイルを守れ
communication-log,EDF5,赤い怪物は、飛行型の変異種と思われます。見た目ほど大きな変化はないようです
communication-log,EDF5,敵はあとわずかです。今度こそ、作戦成功は目前です
communication-log,EDF5,また飛行型です！
communication-log,EDF5,見てください！巨大な飛行型がいます！
communication-log,EDF5,なんだあれは！
communication-log,EDF5,おそらく、飛行型の女王です。飛行型が繁殖したのは、あの怪物のせいでしょう
communication-log,EDF5,飛行型を産み出す元凶という訳か
communication-log,EDF5,以後、巨大な飛行型をクイーンと呼称します。クイーンを攻撃し、撃破してください
communication-log,EDF5,大型の怪物は、飛行型の女王だ。駆除しろ！
communication-log,EDF5,撃墜に成功！
communication-log,EDF5,大船団だ……
communication-log,EDF5,やつら、諦める気配がないぜ
communication-log,EDF5,くそっ！また怪物を投下してやがる！
communication-log,EDF5,テレポーションシップを破壊しろ
communication-log,EDF5,敵はこの地区に集中して、怪物を投下しているようです
communication-log,EDF5,この地区を制圧するつもりだ！厳しい戦いになるぞ！
communication-log,EDF5,俺たちの武装はショットガンだ！敵船までは届かない！
communication-log,EDF5,近距離用の武器だ。テレポーションシップの撃墜は任せる！
communication-log,EDF5,敵船を撃墜しろ！援護はしてやる
communication-log,EDF5,敵の空挺兵だ！
communication-log,EDF5,エイリアンは大気汚染を経験せずに発展したというのか？
communication-log,EDF5,あれだけの文明を築きながら、汚染物質に耐性がないというのは不自然です。つまり――
communication-log,EDF5,文明の主は別にいる……
communication-log,EDF5,そうです。あのエイリアンは知的ではあるものの、我々を越える程だとは思えません
communication-log,EDF5,文明の主によってどこかの星から連れて来られた、哀れな原住民か
communication-log,EDF5,エイリアンの体に取り付けられている機械は、通信機、それに地球環境下での生命維持装置だと判明していますが……詳細な調査により、重要な機能が見つかりました。あの機械は、脳や身体組織に影響を与えているのです
communication-log,EDF5,文明の主は、エイリアンをサイボーグ化して使役している、ということか。あの怪物と同じ様に
communication-log,EDF5,エイリアン自体、兵器としてクローン生成されている可能性があります
communication-log,EDF5,まさに消耗品だな……。大気汚染で死亡しようが構わないということだ
communication-log,EDF5,この戦いに負ければ、我々にも同じ運命が待っていることでしょう
communication-log,EDF5,ロシアに敵ロボットが降下！総数、約二百！
communication-log,EDF5,何！？
communication-log,EDF5,すでにモスクワが陥落。被害は甚大です
communication-log,EDF5,短時間で守備隊を壊滅させたというのか！？
communication-log,EDF5,大変です！マザーシップ・ナンバー8が接近中！
communication-log,EDF5,部隊が到着したぞ！監視は終わりだ。俺たちも合流する！
communication-log,EDF5,見張りは終わりか
communication-log,EDF5,やっぱりやるのかよ
communication-log,EDF5,コンバットフレームと、レールガンが来ている。条件は悪くない
communication-log,EDF5,マザーシップめ。ここに制圧して、コロニーを作るつもりなのか！
communication-log,EDF5,正面に鉄道の高架がある。そこに展開し、敵を掃討しろ
communication-log,EDF5,高台を確保しろ！
communication-log,EDF5,高架で敵を迎え撃つぞ！
communication-log,EDF5,歩兵は前進しろ。高架に敵を近付けるな
communication-log,EDF5,歩兵部隊、俺たちが敵を殲滅する！安心して前進しろ！
communication-log,EDF5,囮って訳かよ
communication-log,EDF5,レールガンは接近されると脆い。この方法が最善だ
communication-log,EDF5,レールガンとコンバットフレームの援護がある。敵は俺たちに近寄ることすら出来ない
communication-log,EDF5,掃討完了！
communication-log,EDF5,前進するぞ！
communication-log,EDF5,前進！
communication-log,EDF5,2ブロック前進だ！
communication-log,EDF5,2ブロック、前進！
communication-log,EDF5,やつらクローン兵士らしい
communication-log,EDF5,エイリアンの人権問題に直面することになるとはな
communication-log,EDF5,マザーシップを撃墜するチャンスだぞ！
communication-log,EDF5,怪物がいるぞ！
communication-log,EDF5,マザーシップの下は、怪物とエイリアンだらけだ！
communication-log,EDF5,マザーシップは、この場所にエイリアンのコロニーを作ろうというのか！
communication-log,EDF5,仲間の援護がある。単独行動は控えろ！
communication-log,EDF5,上空にはマザーシップがいる。油断するな！
communication-log,EDF5,敵をレールガンの射程まで誘導するぞ！
communication-log,EDF5,こちらスカウト！マザーシップから何か降りてきます！
communication-log,EDF5,ロボット、だ。ロボットが降下してるぞ！
communication-log,EDF5,二足歩行のロボットです！武器らしき物を持ってます！
communication-log,EDF5,おい！あれはロボットだぞ！
communication-log,EDF5,人型のロボットです！
communication-log,EDF5,敵の新兵器だ！
communication-log,EDF5,敵ロボットへの攻撃を許可する。破壊しろ！
communication-log,EDF5,アニメだと、大体の宇宙人は二足歩行の巨大ロボットで襲ってくる。現実になるとはな！
communication-log,EDF5,エイリアンの次はロボット軍団かよ！
communication-log,EDF5,ロボットの大部隊だ！
communication-log,EDF5,街がロボットに乗っ取られるぞ！
communication-log,EDF5,こいつら、ロボットじゃないぞ！
communication-log,EDF5,中にエイリアンがいる！
communication-log,EDF5,鎧だ！鎧を着ている！
communication-log,EDF5,鎧を着たエイリアンだぞ！
communication-log,EDF5,中にエイリアンが入ってる！
communication-log,EDF5,ロボットじゃないのかよ！？
communication-log,EDF5,中を見ろ！初めて見るエイリアンだ！
communication-log,EDF5,こいつら……何者なんだ！
communication-log,EDF5,なんて不気味な姿だ！
communication-log,EDF5,以前のエイリアンと違う！人間型じゃないぞ！
communication-log,EDF5,人間には似ても似つかない！
communication-log,EDF5,人間とは異なる姿のエイリアンか
communication-log,EDF5,エイリアンが着用しているのは、鎧でなく宇宙服だと推測されます
communication-log,EDF5,宇宙服？
communication-log,EDF5,防弾性が高く、着用者を守る鎧でもあるようですが、最も重要な機能は、汚染された大気から身を守ることでしょう
communication-log,EDF5,大気汚染の中でも活動出来るという訳か
communication-log,EDF5,やつら訓練されてるぞ！
communication-log,EDF5,装備も強力だ！手強いぞ！
communication-log,EDF5,戦闘訓練を受けた精鋭部隊だ！
communication-log,EDF5,敵が右に回ろうとしています！
communication-log,EDF5,あいつは囮だ！
communication-log,EDF5,左から来るぞ！
communication-log,EDF5,やつら、ビルを盾にしてるぞ！
communication-log,EDF5,体はデカいが、俊敏な兵士だ！
communication-log,EDF5,後退しろ！このままでは全滅するぞ！
communication-log,EDF5,背後に、背後に回られてます！
communication-log,EDF5,逃げろ、逃げろ！うわあああああああああ！
communication-log,EDF5,正面は囮だ！
communication-log,EDF5,側面に回り込まれた！
communication-log,EDF5,うわあああああああああ！
communication-log,EDF5,このままだと、全滅するぞ！
communication-log,EDF5,エイリアン共だ！
communication-log,EDF5,駄目だ、作戦を中止する！総員、撤退しろ！
